Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
77-031-4898,89.0,Male,Middle,Widowed,Bachelor's,High,Tancheng,Software & Apps,$600.0,10,In-Store,3,4,2.0,Low,Somewhat Sensitive,0,9,Low,Tablet,Cash,3/1/2024,True,False,Need-based,Express,9
86-097-9642,136.0,Male,Middle,Widowed,Master's,Middle,Leon Postigo,Jewelry & Accessories,$600.0,3,In-Store,5,2,2.0,None,Not Sensitive,0,10,None,Tablet,Debit Card,6/30/2024,True,True,Wants-based,Standard,2
64-090-3433,53.0,Male,Middle,Married,Master's,High,Bollène,Sports & Outdoors,$600.0,8,In-Store,3,2,1.0,High,Very Sensitive,2,3,None,Tablet,Debit Card,1/2/2024,False,False,Need-based,Standard,7
96-140-1936,60.0,Male,Middle,Married,Bachelor's,Middle,Baihe,Luxury Goods,$600.0,4,Online,2,5,0.0,High,Very Sensitive,1,2,Low,Desktop,PayPal,12/28/2024,False,False,Need-based,No Preference,14
38-830-6976,93.0,Male,High,Widowed,Master's,Middle,Puqi,Baby Products,$600.0,10,Mixed,3,1,2.0,Medium,Somewhat Sensitive,2,2,Low,Tablet,Cash,9/2/2024,True,False,Wants-based,Express,3
82-864-1154,72.0,Male,High,Divorced,High School,High,Pedraza,Health Care,$600.0,4,In-Store,2,3,0.0,Medium,Not Sensitive,1,9,None,Desktop,Debit Card,9/21/2024,True,False,Need-based,No Preference,5
79-711-6779,24.0,Female,High,Widowed,High School,High,Hoolt,Gardening & Outdoors,$50.0,7,Mixed,3,5,1.0,High,Not Sensitive,0,1,Low,Tablet,Debit Card,3/27/2024,False,False,Need-based,No Preference,10
22-860-9860,41.0,Female,High,Married,High School,High,Pasinan Barat,Home Appliances,$292.39,8,Mixed,2,4,0.0,Medium,Not Sensitive,2,3,High,Smartphone,Other,11/11/2024,True,True,Impulsive,Standard,9
72-590-6161,20.0,Female,Middle,Single,Master's,High,Saltpond,Gardening & Outdoors,$50.0,4,Mixed,1,2,1.0,Low,Not Sensitive,0,7,None,Tablet,PayPal,9/16/2024,True,True,Wants-based,Standard,10
76-213-5806,85.0,Female,High,Widowed,Bachelor's,Middle,Rende,Electronics,$600.0,4,In-Store,3,1,2.0,None,Not Sensitive,1,3,Low,Desktop,Debit Card,5/27/2024,False,True,Need-based,Express,3
66-894-5431,51.0,Male,Middle,Single,Master's,High,Zarasai,Mobile Accessories,$600.0,9,Online,3,1,2.0,Medium,Very Sensitive,2,9,None,Desktop,PayPal,5/2/2024,False,False,Wants-based,No Preference,13
20-939-3906,84.0,Female,High,Married,High School,Middle,Nanchangshan,Electronics,$600.0,4,Online,5,5,2.0,Medium,Very Sensitive,2,10,Low,Tablet,PayPal,9/13/2024,True,True,Need-based,Standard,13
86-390-9555,115.0,Male,Middle,Single,Master's,High,Pegões,Groceries,$600.0,12,Online,3,3,0.0,Medium,Very Sensitive,1,8,Low,Smartphone,Debit Card,5/30/2024,True,False,Wants-based,No Preference,9
91-602-0761,65.0,Female,Middle,Widowed,Bachelor's,Middle,Espírito Santo do Pinhal,Animal Feed,$600.0,4,In-Store,3,4,0.0,High,Somewhat Sensitive,1,5,None,Desktop,Other,10/21/2024,True,False,Need-based,No Preference,2
62-974-7965,131.0,Female,High,Divorced,Bachelor's,High,Újezd,Travel & Leisure (Flights,$600.0,2,In-Store,5,4,1.0,Medium,Somewhat Sensitive,1,4,Medium,Smartphone,Cash,10/15/2024,False,True,Need-based,No Preference,13
21-232-1397,53.0,Male,Middle,Single,Master's,High,Bhadrapur,Sports & Outdoors,$592.46,10,In-Store,5,5,2.0,None,Not Sensitive,1,3,High,Desktop,Other,11/7/2024,False,False,Planned,Express,11
31-364-4144,68.0,Female,High,Widowed,Master's,High,Kostrovo,Animal Feed,$600.0,8,Online,4,4,2.0,None,Very Sensitive,1,8,Medium,Tablet,Credit Card,1/18/2024,False,False,Planned,Express,4
99-945-7193,76.0,Female,Middle,Single,Master's,High,Lemery,Hotels,$600.0,9,Mixed,5,4,0.0,Medium,Somewhat Sensitive,1,7,Low,Smartphone,Cash,4/30/2024,False,False,Impulsive,Express,3
91-053-3261,52.0,Male,Middle,Divorced,Bachelor's,High,Youcheng,Sports & Outdoors,$600.0,9,Online,5,3,2.0,High,Not Sensitive,1,2,Medium,Desktop,Debit Card,11/12/2024,True,False,Impulsive,No Preference,11
50-447-5171,29.0,Female,High,Married,Master's,Middle,Napoli,Office Supplies,$198.37,5,In-Store,4,3,1.0,High,Somewhat Sensitive,1,6,None,Smartphone,Cash,5/13/2024,True,False,Impulsive,Express,5
89-754-7244,56.0,Male,High,Widowed,Master's,Middle,El Caño,Mobile Accessories,$600.0,3,Mixed,2,3,2.0,High,Very Sensitive,1,8,Medium,Tablet,Credit Card,9/28/2024,True,False,Impulsive,No Preference,4
56-072-7011,54.0,Male,High,Single,Master's,High,Heemstede,Mobile Accessories,$600.0,11,In-Store,5,2,1.0,High,Very Sensitive,0,6,Medium,Smartphone,Credit Card,3/18/2024,False,True,Need-based,Express,5
74-281-3421,26.0,Female,Middle,Widowed,High School,High,Panyam,Food & Beverages,$110.47,10,Mixed,5,2,2.0,High,Somewhat Sensitive,2,3,None,Smartphone,Credit Card,4/13/2024,True,False,Planned,No Preference,10
86-068-2133,26.0,Male,High,Married,Master's,High,Faraulep,Gardening & Outdoors,$50.0,3,Mixed,5,5,2.0,Low,Very Sensitive,2,6,None,Desktop,PayPal,4/23/2024,True,False,Impulsive,Standard,1
03-102-0288,42.0,Male,Middle,Married,Master's,Middle,San Isidro,Furniture,$371.32,7,In-Store,5,1,0.0,Low,Not Sensitive,2,5,Medium,Desktop,Other,3/13/2024,False,True,Wants-based,No Preference,4
74-033-1145,136.0,Female,High,Widowed,Bachelor's,Middle,Mranggen,Jewelry & Accessories,$600.0,11,Mixed,5,1,0.0,High,Not Sensitive,2,6,None,Tablet,Other,1/18/2024,True,False,Wants-based,Standard,3
24-272-6205,83.0,Male,High,Divorced,Master's,High,Cigadog,Packages),$600.0,9,In-Store,5,3,0.0,High,Very Sensitive,0,4,Medium,Smartphone,Other,4/25/2024,True,False,Need-based,No Preference,10
90-170-1951,86.0,Male,Middle,Widowed,Master's,High,Caitang,Electronics,$600.0,7,Online,2,1,1.0,None,Very Sensitive,2,9,None,Smartphone,Credit Card,8/15/2024,True,True,Wants-based,No Preference,3
73-259-8940,80.0,Female,Middle,Widowed,Bachelor's,Middle,Masoyila,Hotels,$600.0,4,Online,1,5,0.0,High,Very Sensitive,1,6,Low,Tablet,PayPal,11/10/2024,True,False,Planned,Express,2
77-796-5786,43.0,Male,Middle,Single,Master's,High,Beiyuan,Furniture,$386.88,12,In-Store,5,5,1.0,Low,Very Sensitive,1,4,Low,Tablet,Other,6/29/2024,True,True,Need-based,No Preference,3
23-949-1954,100.0,Male,Middle,Single,Bachelor's,Middle,Kariya,Toys & Games,$600.0,5,Online,2,5,0.0,None,Not Sensitive,0,9,High,Tablet,Credit Card,6/20/2024,False,False,Need-based,No Preference,13
51-313-7293,140.0,Male,High,Widowed,Bachelor's,High,Malakhovka,Jewelry & Accessories,$600.0,6,In-Store,2,3,0.0,None,Very Sensitive,1,4,High,Desktop,Other,11/16/2024,False,True,Need-based,No Preference,13
62-797-9254,38.0,Female,High,Widowed,High School,High,At-Bashi,Home Appliances,$324.13,9,Online,3,5,1.0,High,Somewhat Sensitive,2,7,Medium,Tablet,PayPal,6/29/2024,False,True,Wants-based,Express,13
27-941-4995,83.0,Female,High,Married,High School,Middle,Sankeyushu,Packages),$600.0,5,In-Store,1,2,0.0,None,Very Sensitive,0,5,None,Desktop,Credit Card,7/20/2024,False,False,Wants-based,No Preference,10
01-799-2615,44.0,Male,Middle,Married,High School,Middle,Limoges,Furniture,$419.89,7,In-Store,3,4,1.0,High,Somewhat Sensitive,1,7,High,Desktop,Credit Card,7/28/2024,True,False,Wants-based,No Preference,13
82-133-0444,118.0,Male,High,Married,Bachelor's,Middle,Hägersten,Groceries,$600.0,4,Mixed,5,3,1.0,High,Not Sensitive,2,10,Low,Desktop,Debit Card,2/2/2024,False,False,Wants-based,Standard,3
43-920-9499,28.0,Male,Middle,Widowed,High School,Middle,Tarata,Food & Beverages,$119.72,2,Mixed,3,3,0.2,None,Very Sensitive,2,5,None,Smartphone,Other,9/26/2024,False,False,Planned,No Preference,13
17-551-9779,127.0,Female,Middle,Widowed,Master's,High,Marabahan,Beauty & Personal Care,$600.0,12,In-Store,1,4,2.0,Low,Somewhat Sensitive,1,6,None,Desktop,Other,4/4/2024,True,False,Need-based,Express,9
49-037-2300,124.0,Female,Middle,Single,High School,Middle,Eslāmābād,Clothing,$600.0,3,Mixed,5,1,2.0,Low,Somewhat Sensitive,0,7,Low,Tablet,Other,10/22/2024,True,False,Need-based,No Preference,14
95-876-9757,112.0,Female,High,Married,Master's,High,Emar,Health Supplements,$600.0,7,Online,3,5,0.0,Medium,Not Sensitive,2,4,Medium,Desktop,Credit Card,7/12/2024,True,False,Impulsive,Standard,5
47-947-4888,100.0,Male,High,Single,Master's,High,Baisha,Baby Products,$600.0,11,In-Store,4,3,2.0,Medium,Not Sensitive,2,6,Medium,Tablet,PayPal,6/30/2024,True,True,Impulsive,Express,8
83-003-2165,23.0,Male,High,Married,Bachelor's,Middle,Magdalena,Gardening & Outdoors,$50.0,8,Online,4,2,0.0,High,Not Sensitive,0,7,Medium,Tablet,Debit Card,4/2/2024,True,True,Need-based,Express,12
27-619-9264,82.0,Male,High,Single,Master's,High,Göteborg,Packages),$600.0,3,Online,1,4,2.0,High,Very Sensitive,0,2,Medium,Desktop,Cash,2/16/2024,True,False,Planned,Standard,6
49-476-1729,133.0,Male,High,Single,Master's,Middle,Skórzec,Travel & Leisure (Flights,$600.0,3,Online,2,5,1.0,High,Very Sensitive,1,6,None,Tablet,PayPal,1/31/2024,False,False,Planned,Standard,3
64-803-7087,117.0,Male,Middle,Single,Bachelor's,High,São João dos Inhamuns,Groceries,$600.0,9,Online,5,1,0.0,High,Not Sensitive,2,10,Low,Desktop,PayPal,10/9/2024,True,False,Impulsive,No Preference,1
01-925-4021,90.0,Female,Middle,Single,High School,Middle,Tambaksari,Electronics,$600.0,7,In-Store,3,2,1.0,High,Somewhat Sensitive,2,9,Low,Smartphone,Credit Card,4/9/2024,False,False,Need-based,Standard,11
51-116-5937,134.0,Female,High,Widowed,Bachelor's,Middle,Lazarat,Travel & Leisure (Flights,$600.0,11,In-Store,5,4,0.0,None,Not Sensitive,2,1,Medium,Smartphone,PayPal,5/16/2024,False,False,Impulsive,Express,12
72-454-2741,82.0,Male,Middle,Single,High School,Middle,Belene,Packages),$600.0,4,Online,4,2,1.0,Low,Somewhat Sensitive,0,9,None,Desktop,Credit Card,10/22/2024,False,False,Impulsive,No Preference,9
96-484-1000,15.0,Male,Middle,Married,Bachelor's,High,Xiangshan,Gardening & Outdoors,$50.0,2,In-Store,3,2,1.0,Low,Very Sensitive,2,4,High,Desktop,PayPal,11/8/2024,True,True,Need-based,Express,13
07-834-3350,24.0,Female,High,Single,Master's,Middle,San Luis,Gardening & Outdoors,$50.0,12,Mixed,4,1,1.0,Medium,Not Sensitive,2,4,High,Desktop,Debit Card,9/1/2024,False,True,Wants-based,No Preference,11
11-802-5604,118.0,Male,High,Divorced,High School,Middle,Zengfu,Groceries,$600.0,8,Online,4,5,1.0,Low,Not Sensitive,2,3,High,Tablet,Cash,5/17/2024,False,False,Impulsive,Express,3
41-750-4105,52.0,Female,High,Divorced,Master's,High,Tingsryd,Books,$491.57,8,In-Store,1,3,0.0,Medium,Not Sensitive,0,6,None,Desktop,Debit Card,5/19/2024,False,False,Need-based,Standard,3
31-491-8457,124.0,Female,High,Single,Bachelor's,High,Tipaz,Beauty & Personal Care,$600.0,7,Online,4,5,0.0,None,Somewhat Sensitive,2,2,Low,Smartphone,Debit Card,1/25/2024,False,False,Wants-based,No Preference,13
86-257-9581,22.0,Male,High,Single,Bachelor's,Middle,Wādī as Salqā,Gardening & Outdoors,$50.0,2,In-Store,1,2,2.0,High,Very Sensitive,2,3,Medium,Smartphone,Credit Card,3/8/2024,True,True,Wants-based,No Preference,4
22-981-6595,39.0,Female,High,Single,High School,High,Wasagu,Furniture,$370.71,5,Online,4,2,1.0,High,Not Sensitive,0,1,Low,Tablet,Credit Card,7/13/2024,True,False,Need-based,No Preference,11
54-002-5845,86.0,Female,High,Divorced,Bachelor's,High,Wangsi,Electronics,$600.0,2,Mixed,2,3,0.0,High,Somewhat Sensitive,1,9,None,Tablet,PayPal,11/21/2024,True,True,Impulsive,Express,8
31-927-7787,100.0,Male,High,Married,High School,High,Esmeralda,Baby Products,$600.0,3,In-Store,4,1,1.0,High,Not Sensitive,0,9,Medium,Tablet,PayPal,3/31/2024,True,False,Need-based,Standard,7
46-098-9737,19.0,Male,Middle,Married,Master's,High,Chivilcoy,Gardening & Outdoors,$50.0,2,In-Store,2,3,2.0,High,Not Sensitive,1,3,Medium,Tablet,PayPal,4/28/2024,True,True,Impulsive,Standard,10
27-017-7173,89.0,Male,Middle,Single,Master's,Middle,São Miguel do Araguaia,Software & Apps,$600.0,3,Mixed,5,3,0.2,None,Very Sensitive,2,8,None,Tablet,Cash,7/9/2024,False,True,Planned,No Preference,9
53-102-9949,53.0,Male,Middle,Widowed,Master's,Middle,Libei,Sports & Outdoors,$582.14,6,Mixed,5,2,0.2,None,Somewhat Sensitive,2,1,None,Tablet,PayPal,9/22/2024,True,True,Planned,Express,2
02-676-9312,57.0,Female,High,Single,Bachelor's,High,Araci,Mobile Accessories,$600.0,7,Mixed,5,4,1.0,Low,Very Sensitive,2,6,Low,Smartphone,Debit Card,4/4/2024,False,False,Need-based,No Preference,13
28-969-7540,86.0,Female,High,Married,Master's,Middle,Kuçovë,Electronics,$600.0,3,Online,3,1,1.0,Low,Somewhat Sensitive,0,2,High,Desktop,PayPal,6/20/2024,False,True,Impulsive,Standard,1
30-083-9565,47.0,Male,Middle,Widowed,Master's,High,Bokong Timur,Sports & Outdoors,$600.0,11,Online,3,3,2.0,None,Very Sensitive,0,2,Low,Smartphone,Cash,3/22/2024,False,False,Impulsive,No Preference,7
30-975-0306,70.0,Female,High,Widowed,Bachelor's,High,Gaowu,Animal Feed,$600.0,6,Online,1,3,0.0,Low,Very Sensitive,2,1,None,Smartphone,Other,4/6/2024,True,True,Planned,No Preference,12
14-364-4904,87.0,Male,High,Widowed,Master's,High,Guéret,Electronics,$600.0,10,Online,1,2,1.0,High,Somewhat Sensitive,0,9,Low,Desktop,Credit Card,5/20/2024,True,True,Need-based,Standard,5
08-652-2085,65.0,Male,Middle,Single,Master's,High,Postřekov,Animal Feed,$600.0,9,In-Store,4,4,2.0,Low,Not Sensitive,2,7,High,Tablet,Other,4/9/2024,True,True,Need-based,No Preference,4
67-037-2087,78.0,Female,High,Divorced,Bachelor's,Middle,Gobojango,Hotels,$600.0,10,Mixed,1,2,0.0,Low,Not Sensitive,2,6,None,Tablet,Cash,12/4/2024,False,False,Planned,No Preference,6
09-737-8354,70.0,Female,Middle,Widowed,High School,High,Tandahimba,Animal Feed,$600.0,4,In-Store,3,3,0.0,Medium,Not Sensitive,2,1,Low,Desktop,PayPal,5/27/2024,True,True,Need-based,No Preference,14
12-417-5609,96.0,Female,Middle,Widowed,High School,Middle,Iwade,Baby Products,$600.0,2,Online,4,2,0.0,High,Very Sensitive,2,6,High,Tablet,Cash,7/1/2024,True,False,Planned,No Preference,3
25-096-6830,56.0,Male,High,Divorced,High School,Middle,La Guata,Mobile Accessories,$600.0,10,Online,4,3,2.0,None,Somewhat Sensitive,1,5,High,Tablet,Debit Card,8/15/2024,True,False,Impulsive,Standard,6
91-558-5922,102.0,Female,High,Married,Master's,High,Saint-Brieuc,Toys & Games,$600.0,9,In-Store,1,2,1.0,None,Very Sensitive,0,10,Low,Tablet,Other,1/19/2024,True,True,Wants-based,No Preference,1
25-560-4506,113.0,Male,High,Divorced,High School,High,Paya Dapur,Health Supplements,$600.0,2,Mixed,1,2,1.0,None,Somewhat Sensitive,1,2,Low,Desktop,Credit Card,9/18/2024,False,False,Wants-based,Standard,1
33-609-0598,63.0,Female,High,Single,Master's,Middle,Xinzha,Luxury Goods,$600.0,4,Online,2,1,2.0,Medium,Very Sensitive,1,7,High,Smartphone,Credit Card,6/17/2024,False,False,Planned,Express,9
45-337-1798,97.0,Male,Middle,Married,Bachelor's,Middle,Al Qārah,Baby Products,$600.0,8,In-Store,5,5,0.0,Low,Not Sensitive,1,6,Medium,Tablet,Credit Card,7/26/2024,False,True,Wants-based,No Preference,3
34-265-8558,29.0,Female,High,Single,High School,High,Antipolo,Food & Beverages,$107.06,2,Online,2,2,2.0,Medium,Very Sensitive,0,3,None,Desktop,Cash,3/11/2024,False,False,Planned,No Preference,13
67-323-7406,85.0,Female,High,Married,High School,High,Yuyangguan,Electronics,$600.0,7,Mixed,3,5,2.0,High,Somewhat Sensitive,1,6,Medium,Desktop,Cash,9/27/2024,False,False,Need-based,Standard,9
40-149-8247,37.0,Male,Middle,Married,Bachelor's,Middle,Qiman,Home Appliances,$313.44,2,In-Store,5,2,2.0,High,Not Sensitive,0,7,Low,Tablet,PayPal,9/5/2024,True,True,Impulsive,No Preference,7
37-361-8691,82.0,Female,High,Married,High School,High,Maguwon,Packages),$600.0,11,Mixed,3,2,1.0,Low,Very Sensitive,0,1,None,Tablet,Credit Card,12/22/2024,False,False,Wants-based,No Preference,3
17-763-9416,89.0,Female,High,Single,High School,Middle,Tsibulev,Software & Apps,$600.0,8,Mixed,4,4,1.0,High,Somewhat Sensitive,0,6,High,Desktop,PayPal,10/29/2024,False,False,Planned,No Preference,10
56-453-8263,58.0,Male,Middle,Divorced,Master's,Middle,San Antonio Aguas Calientes,Mobile Accessories,$600.0,3,Online,3,1,1.0,Medium,Very Sensitive,2,8,None,Tablet,Debit Card,6/6/2024,True,False,Need-based,Standard,7
19-560-0717,132.0,Male,Middle,Married,High School,High,Pombas,Travel & Leisure (Flights,$600.0,5,Mixed,3,4,2.0,None,Not Sensitive,2,4,High,Tablet,Cash,4/12/2024,True,False,Impulsive,Standard,2
40-199-1803,112.0,Male,High,Single,High School,Middle,Ku‘aydinah,Health Supplements,$600.0,2,In-Store,2,5,1.0,Medium,Somewhat Sensitive,0,5,Medium,Desktop,Credit Card,12/21/2024,False,True,Impulsive,No Preference,7
09-332-0236,98.0,Female,Middle,Divorced,Master's,Middle,San Marcos,Baby Products,$600.0,4,Mixed,3,5,0.2,Medium,Not Sensitive,2,6,High,Tablet,Credit Card,12/25/2024,False,True,Need-based,No Preference,6
83-982-5300,32.0,Male,Middle,Married,High School,Middle,Chum Phae,Office Supplies,$197.67,5,Mixed,5,3,1.0,None,Somewhat Sensitive,0,4,High,Desktop,Cash,12/1/2024,False,False,Need-based,Standard,14
46-662-1571,85.0,Female,Middle,Widowed,Master's,Middle,La Laja,Packages),$600.0,8,Online,4,2,1.0,Low,Somewhat Sensitive,2,9,High,Desktop,Cash,3/31/2024,True,True,Need-based,No Preference,10
20-699-9217,83.0,Female,High,Married,High School,Middle,San Juan del Cesar,Packages),$600.0,12,Mixed,1,4,0.0,High,Not Sensitive,1,9,Medium,Smartphone,Debit Card,10/12/2024,False,True,Impulsive,Standard,10
26-150-0209,123.0,Male,Middle,Widowed,High School,Middle,Taiyigong,Clothing,$600.0,6,Mixed,1,1,1.0,Medium,Not Sensitive,0,4,Medium,Smartphone,Credit Card,12/25/2024,False,False,Impulsive,Standard,2
94-985-5336,121.0,Female,High,Divorced,Bachelor's,High,Gävle,Clothing,$600.0,3,Mixed,4,5,1.0,High,Very Sensitive,2,6,Low,Tablet,PayPal,1/11/2024,True,True,Planned,Express,10
97-715-3606,63.0,Female,Middle,Widowed,High School,High,Tayabamba,Animal Feed,$600.0,9,Online,2,4,2.0,Low,Somewhat Sensitive,2,10,Low,Smartphone,PayPal,7/29/2024,False,True,Need-based,Standard,7
02-100-4320,99.0,Female,High,Single,Master's,High,Majennang,Baby Products,$600.0,12,Online,3,5,1.0,High,Somewhat Sensitive,2,5,Low,Tablet,PayPal,1/11/2024,True,True,Wants-based,Express,13
16-070-0138,58.0,Female,High,Single,High School,High,Njeru,Luxury Goods,$600.0,12,In-Store,1,5,2.0,None,Not Sensitive,2,2,Medium,Desktop,Credit Card,7/30/2024,False,True,Planned,No Preference,8
82-474-5074,131.0,Male,Middle,Married,Bachelor's,High,Ambatolaona,Travel & Leisure (Flights,$600.0,9,Mixed,5,5,0.0,None,Not Sensitive,2,10,Medium,Desktop,Debit Card,7/28/2024,False,True,Wants-based,Standard,7
36-444-5336,29.0,Male,Middle,Divorced,Master's,High,Jianggang,Food & Beverages,$129.01,11,In-Store,2,1,2.0,High,Not Sensitive,2,4,None,Smartphone,Cash,11/11/2024,True,True,Impulsive,Express,8
54-680-5344,30.0,Male,Middle,Widowed,Master's,Middle,Langkou,Office Supplies,$195.27,10,In-Store,2,1,2.0,None,Somewhat Sensitive,2,4,High,Smartphone,Other,10/25/2024,False,True,Planned,No Preference,5
16-364-8096,66.0,Female,High,Married,High School,High,Horní Suchá,Animal Feed,$600.0,6,Online,3,2,0.0,None,Very Sensitive,2,9,Medium,Tablet,Cash,9/20/2024,False,False,Impulsive,Standard,5
62-644-8183,99.0,Female,Middle,Married,Master's,High,Haradok,Toys & Games,$600.0,7,Online,3,5,1.0,Medium,Very Sensitive,1,10,Low,Tablet,Other,10/22/2024,True,False,Planned,Standard,5
59-971-0799,110.0,Male,Middle,Divorced,Bachelor's,High,Vichuga,Health Supplements,$600.0,7,In-Store,1,1,1.0,High,Very Sensitive,0,2,High,Desktop,Debit Card,9/9/2024,True,False,Need-based,Standard,2
64-031-2046,125.0,Female,High,Divorced,Master's,High,Luci,Beauty & Personal Care,$600.0,5,Mixed,4,5,1.0,High,Not Sensitive,0,2,Low,Tablet,Other,7/17/2024,True,False,Wants-based,No Preference,7
87-079-0237,76.0,Male,High,Single,Bachelor's,Middle,Guolemude,Hotels,$600.0,9,Online,2,2,0.0,Low,Not Sensitive,0,6,None,Desktop,Debit Card,5/12/2024,True,False,Impulsive,No Preference,3
78-091-8662,22.0,Male,High,Divorced,High School,Middle,Prengtale,Gardening & Outdoors,$50.0,3,Online,4,1,1.0,None,Somewhat Sensitive,1,8,Low,Smartphone,Cash,10/11/2024,True,True,Planned,Express,11
62-720-2922,37.0,Male,High,Widowed,Bachelor's,High,Cabanas,Home Appliances,$310.38,5,Online,3,4,1.0,High,Very Sensitive,1,5,Low,Smartphone,Cash,6/23/2024,False,False,Impulsive,No Preference,4
47-528-3961,25.0,Male,High,Married,Master's,High,Faīẕābād,Gardening & Outdoors,$50.0,9,Online,3,1,0.0,Low,Not Sensitive,0,2,High,Desktop,Credit Card,8/23/2024,True,True,Need-based,Express,10
21-808-2293,101.0,Male,Middle,Divorced,Bachelor's,Middle,Sukumo,Toys & Games,$600.0,12,Online,1,3,1.0,Medium,Very Sensitive,1,8,Low,Smartphone,PayPal,2/15/2024,True,False,Impulsive,No Preference,7
22-022-9256,138.0,Female,Middle,Married,Master's,High,Fenglu,Jewelry & Accessories,$600.0,2,Online,2,5,1.0,None,Very Sensitive,2,9,None,Tablet,Other,1/10/2024,False,False,Impulsive,No Preference,11
96-772-7220,131.0,Male,High,Married,Bachelor's,High,Tanjungbalai,Travel & Leisure (Flights,$600.0,9,Mixed,5,5,2.0,Low,Somewhat Sensitive,1,3,None,Tablet,Credit Card,11/18/2024,True,False,Need-based,Standard,4
25-866-7286,90.0,Female,Middle,Divorced,Master's,High,Carrefour,Electronics,$600.0,10,Online,4,5,1.0,Medium,Not Sensitive,0,1,Low,Desktop,Other,5/10/2024,True,False,Planned,Express,1
72-694-4159,87.0,Female,Middle,Married,Bachelor's,Middle,Tewulike,Electronics,$600.0,9,Mixed,1,5,1.0,Low,Somewhat Sensitive,1,1,High,Smartphone,PayPal,9/18/2024,True,True,Impulsive,No Preference,1
10-079-8237,57.0,Female,High,Widowed,Master's,High,Hejiang,Mobile Accessories,$600.0,8,Mixed,2,1,1.0,None,Very Sensitive,2,6,None,Smartphone,Cash,4/14/2024,False,True,Planned,Standard,5
47-460-8015,45.0,Male,Middle,Divorced,Master's,High,Yaizu,Books,$542.08,6,Online,4,1,2.0,Low,Not Sensitive,1,8,Medium,Desktop,Other,3/6/2024,False,False,Impulsive,Standard,11
06-061-0023,79.0,Female,High,Widowed,High School,Middle,Kembé,Hotels,$600.0,8,In-Store,3,1,2.0,High,Not Sensitive,1,3,Low,Tablet,Other,4/19/2024,False,False,Planned,Express,10
